1,1,120.5,332.99,138.3,61.610000000000014,1,1,1.0
1,2,730.9,265.33,77.69000000000005,40.49000000000001,1,1,1.0
1,3,207.4,248.1,97.66,44.41999999999999,1,1,1.0
2,1,96.16,335.59,141.59,62.960000000000036,1,1,1.0
2,2,718.27,267.84,78.76999999999998,40.49000000000001,1,1,1.0
2,3,207.41,248.12,97.65,44.420000000000016,1,1,1.0
3,1,71.82,338.2,144.88,64.30000000000001,1,1,1.0
3,2,705.63,270.34,79.85000000000002,40.49000000000001,1,1,1.0
3,3,207.43,248.14,97.62,44.420000000000016,1,1,1.0
4,1,47.48,340.8,148.17000000000002,65.64999999999998,1,1,1.0
4,2,693.0,272.85,80.91999999999996,40.48999999999995,1,1,1.0
4,3,207.45,248.17,97.60000000000002,44.41,1,1,1.0
5,1,23.14,343.4,151.45999999999998,67.0,1,1,1.0
5,2,676.53,274.58,80.92000000000007,40.49000000000001,1,1,1.0
5,3,207.46,248.19,97.59,44.420000000000016,1,1,1.0
6,1,0.5,349.18,150.7,70.42000000000002,1,1,1.0
6,2,663.53,277.47,80.91000000000008,40.48999999999995,1,1,1.0
6,3,207.48,248.21,97.56000000000003,44.41999999999999,1,1,1.0
7,1,0.03,354.96,127.77,67.54000000000002,1,1,1.0
7,2,647.92,277.47,80.92000000000007,40.48999999999995,1,1,1.0
7,3,207.5,248.23,97.54000000000002,44.41999999999999,1,1,1.0
8,1,0.03,354.96,103.7,67.54000000000002,1,1,1.0
8,2,633.09,278.81,80.90999999999997,42.81,1,1,1.0
8,3,207.51,248.25,97.51999999999998,44.420000000000016,1,1,1.0
9,1,0.03,354.96,79.64,67.54000000000002,1,1,1.0
9,2,618.25,280.16,80.91999999999996,45.11999999999995,1,1,1.0
9,3,207.53,248.27,97.49999999999997,44.41999999999999,1,1,1.0
10,1,0.03,354.96,55.57,67.54000000000002,1,1,1.0
10,2,603.42,281.5,80.91000000000008,47.44,1,1,1.0
10,3,207.55,248.3,97.46999999999997,44.40999999999997,1,1,1.0
11,1,0.03,372.3,30.169999999999998,54.81999999999999,1,1,1.0
11,2,590.12,284.39,86.08000000000004,47.44,1,1,1.0
11,3,207.56,248.32,97.45999999999998,44.420000000000016,1,1,1.0
12,2,574.38,286.41,87.08000000000004,48.02999999999997,1,1,1.0
12,3,207.58,248.34,97.42999999999998,44.41999999999999,1,1,1.0
13,2,558.63,288.44,88.09000000000003,48.610000000000014,1,1,1.0
13,3,207.59,248.36,97.41999999999999,44.41999999999996,1,1,1.0
14,2,542.88,290.46,89.10000000000002,49.200000000000045,1,1,1.0
14,3,207.61,248.38,97.38999999999999,44.420000000000016,1,1,1.0
15,2,527.13,292.48,90.11000000000001,49.789999999999964,1,1,1.0
15,3,207.63,248.4,97.37,44.41999999999999,1,1,1.0
16,2,509.67,294.79,91.84999999999997,50.599999999999966,1,1,1.0
16,3,207.64,248.43,97.36000000000001,44.40999999999997,1,1,1.0
17,2,492.22,297.09,93.56999999999994,51.43000000000001,1,1,1.0
17,3,207.66,248.45,97.33000000000001,44.420000000000016,1,1,1.0
18,2,474.76,299.39,95.29999999999995,52.25999999999999,1,1,1.0
18,3,207.68,248.47,97.31,44.41999999999999,1,1,1.0
19,2,457.31,301.7,97.02000000000004,53.06999999999999,1,1,1.0
19,3,207.69,248.49,97.29000000000002,44.420000000000016,1,1,1.0
20,2,439.86,304.0,98.74000000000001,53.89999999999998,1,1,1.0
20,3,207.71,248.51,97.27000000000001,44.420000000000016,1,1,1.0
21,2,421.14,307.0,101.5,54.94,1,1,1.0
21,3,207.72,248.53,97.25000000000003,44.41999999999999,1,1,1.0
22,2,402.43,310.0,104.25,55.98000000000002,1,1,1.0
22,3,207.74,248.56,97.23000000000002,44.420000000000016,1,1,1.0
23,2,383.72,313.0,107.0,57.01999999999998,1,1,1.0
23,3,207.76,248.58,97.19999999999999,44.41999999999999,1,1,1.0
24,2,365.01,316.0,109.75,58.06,1,1,1.0
24,3,207.77,248.6,97.18999999999997,44.41999999999999,1,1,1.0
25,2,346.3,319.0,112.5,59.10000000000002,1,1,1.0
25,3,207.79,248.62,97.16999999999999,44.420000000000016,1,1,1.0
26,2,325.61,322.36,114.46999999999997,59.789999999999964,1,1,1.0
26,3,207.81,248.64,97.13999999999999,44.420000000000016,1,1,1.0
27,2,304.92,325.72,116.43,60.46999999999997,1,1,1.0
27,3,207.82,248.67,97.13,44.41,1,1,1.0
28,2,284.23,329.08,118.39999999999998,61.160000000000025,1,1,1.0
28,3,207.84,248.69,97.1,44.420000000000016,1,1,1.0
29,2,263.54,332.44,120.37,61.839999999999975,1,1,1.0
29,3,207.86,248.71,97.07999999999998,44.41999999999999,1,1,1.0
30,2,242.85,335.8,122.34,62.52999999999997,1,1,1.0
30,3,207.87,248.73,97.06,44.41999999999999,1,1,1.0
31,2,219.38,340.08,126.28000000000003,63.56,1,1,1.0
31,3,207.89,248.75,97.04000000000002,44.420000000000016,1,1,1.0
32,2,195.92,344.35,130.20000000000002,64.60999999999996,1,1,1.0
32,3,207.9,248.77,97.02000000000001,44.41999999999999,1,1,1.0
33,2,172.45,348.63,134.14,65.63999999999999,1,1,1.0
33,3,207.92,248.8,97.00000000000003,44.40999999999997,1,1,1.0
34,2,148.99,352.91,138.07,66.67999999999995,1,1,1.0
34,3,207.94,248.82,96.97000000000003,44.420000000000016,1,1,1.0
35,2,125.52,357.19,142.01,67.70999999999998,1,1,1.0
35,3,207.95,248.84,96.96000000000004,44.41999999999999,1,1,1.0
36,2,98.83,361.19,145.95999999999998,69.11000000000001,1,1,1.0
36,3,207.97,248.86,96.94000000000003,44.41999999999996,1,1,1.0
37,2,72.13,365.19,149.93,70.50999999999999,1,1,1.0
37,3,207.99,248.88,96.90999999999997,44.420000000000016,1,1,1.0
38,2,45.44,369.2,153.89000000000001,71.90000000000003,1,1,1.0
38,3,208.0,248.9,96.89999999999998,44.41999999999999,1,1,1.0
39,2,18.75,373.2,157.85,73.30000000000001,1,1,1.0
39,3,208.02,248.93,96.86999999999998,44.420000000000016,1,1,1.0
40,2,0.0,384.93,141.53,67.70999999999998,1,1,1.0
40,3,208.04,248.95,96.85,44.420000000000016,1,1,1.0
41,2,0.0,385.79,126.5,74.38,1,1,1.0
41,3,208.05,248.97,96.82999999999998,44.41999999999999,1,1,1.0
42,2,0.0,386.66,102.2,81.03999999999996,1,1,1.0
42,3,208.07,248.99,96.81,44.420000000000016,1,1,1.0
43,2,0.0,386.66,76.77,81.03999999999996,1,1,1.0
43,3,208.08,249.01,96.78999999999999,44.420000000000016,1,1,1.0
44,2,0.0,386.66,51.33,81.03999999999996,1,1,1.0
44,3,208.1,249.04,96.77000000000001,44.41,1,1,1.0
45,2,0.0,386.66,25.9,81.03999999999996,1,1,1.0
45,3,208.12,249.06,96.75,44.420000000000016,1,1,1.0
46,3,208.13,249.08,96.73000000000002,44.41999999999999,1,1,1.0
47,3,208.15,249.1,96.71000000000001,44.41999999999999,1,1,1.0
48,3,208.17,249.12,96.68000000000004,44.420000000000016,1,1,1.0
49,3,208.18,249.14,96.67000000000002,44.420000000000016,1,1,1.0
50,4,956.16,235.08,3.840000000000032,34.099999999999994,1,1,1.0
50,3,208.2,249.17,96.63999999999999,44.41,1,1,1.0
51,4,950.38,232.19,9.620000000000005,41.23000000000002,1,1,1.0
51,3,208.21,249.19,96.62999999999997,44.420000000000016,1,1,1.0
52,4,944.59,229.29,15.409999999999968,48.37000000000003,1,1,1.0
52,3,208.23,249.21,96.6,44.41999999999999,1,1,1.0
53,4,938.8,226.4,21.200000000000045,55.49999999999997,1,1,1.0
53,3,208.25,249.23,96.57999999999998,44.41999999999999,1,1,1.0
54,4,934.8,226.48,25.200000000000045,58.16999999999999,1,1,1.0
54,3,208.26,249.25,96.56,44.420000000000016,1,1,1.0
55,4,930.8,226.56,29.200000000000045,60.829999999999984,1,1,1.0
55,5,936.57,248.37,6.009999999999991,10.579999999999984,1,1,1.0
55,3,208.28,249.27,96.53999999999999,44.41999999999999,1,1,1.0
56,4,926.8,226.64,33.200000000000045,63.5,1,1,1.0
56,5,931.68,249.49,6.490000000000009,11.139999999999986,1,1,1.0
56,3,208.3,249.3,96.51999999999998,44.40999999999997,1,1,1.0
57,4,921.9,226.56,38.10000000000002,64.60000000000002,1,1,1.0
57,5,926.79,250.61,6.980000000000018,11.70999999999998,1,1,1.0
57,3,208.31,249.32,96.5,44.420000000000016,1,1,1.0
58,4,917.0,226.48,43.0,65.70000000000002,1,1,1.0
58,5,921.9,251.74,7.460000000000036,12.259999999999991,1,1,1.0
58,3,208.33,249.34,96.47999999999999,44.41999999999999,1,1,1.0
59,4,912.1,226.4,47.89999999999998,66.79999999999998,1,1,1.0
59,5,916.93,252.22,7.460000000000036,12.750000000000028,1,1,1.0
