1,1,55.02,60.31,122.57999999999998,58.129999999999995,1,1,1.0
1,2,0.0,12.45,17.8,34.349999999999994,1,1,1.0
2,1,33.17,60.31,122.58,58.129999999999995,1,1,1.0
2,2,0.0,12.45,10.31,34.349999999999994,1,1,1.0
3,1,15.7,53.44,120.07000000000001,58.129999999999995,1,1,1.0
4,1,0.0,51.57,114.54,58.13,1,1,1.0
5,1,0.0,45.33,95.19,58.120000000000005,1,1,1.0
6,1,0.0,42.83,78.33,58.129999999999995,1,1,1.0
7,1,0.0,39.71,62.1,58.12,1,1,1.0
8,1,0.0,38.46,45.24,58.13,1,1,1.0
9,1,0.0,35.96,29.64,58.13,1,1,1.0
10,1,0.0,34.84,16.21,58.129999999999995,1,1,1.0
10,3,913.88,184.71,46.120000000000005,76.09,1,1,1.0
11,3,866.9,184.71,93.10000000000002,76.09,1,1,1.0
12,3,819.9,169.0,140.10000000000002,91.80000000000001,1,1,1.0
13,3,778.5,157.8,181.5,103.0,1,1,1.0
14,3,734.84,147.73,225.15999999999997,121.97,1,1,1.0
14,4,0.0,176.88,24.38,49.23000000000002,1,1,1.0
15,3,694.6,139.9,265.4,127.6,1,1,1.0
15,4,0.0,175.76,38.98,68.22,1,1,1.0
16,3,651.0,130.9,291.1,127.6,1,1,1.0
16,4,0.0,170.17,52.4,86.13000000000002,1,1,1.0
17,3,615.2,120.8,277.69999999999993,123.2,1,1,1.0
17,4,0.0,170.17,74.8,100.63000000000002,1,1,1.0
18,3,578.32,116.33,270.9599999999999,117.60000000000001,1,1,1.0
18,4,0.0,170.73,97.74,112.93000000000004,1,1,1.0
19,3,544.75,106.26,257.53,117.60000000000001,1,1,1.0
19,4,0.0,171.29,120.68,125.22999999999999,1,1,1.0
20,3,508.86,102.9,248.65999999999997,114.19999999999999,1,1,1.0
20,4,0.0,179.1,147.5,128.6,1,1,1.0
21,3,479.8,96.19,240.8,111.91,1,1,1.0
21,4,0.0,179.1,167.6,143.1,1,1,1.0
22,3,444.0,97.3,240.78999999999996,101.8,1,1,1.0
22,4,1.1,193.7,198.95000000000002,144.16000000000003,1,1,1.0
23,3,420.45,90.58,229.90000000000003,101.8,1,1,1.0
23,4,12.0,200.4,219.1,154.27,1,1,1.0
24,3,396.9,83.86,219.0,101.8,1,1,1.0
24,4,36.4,207.1,235.9,164.37000000000003,1,1,1.0
25,3,375.89,79.66,200.51,101.80000000000001,1,1,1.0
25,4,59.5,218.85,251.87,173.21,1,1,1.0
26,3,354.89,75.46,190.40999999999997,101.79,1,1,1.0
26,4,82.6,230.6,267.84000000000003,182.04,1,1,1.0
27,3,332.2,70.41,187.56,101.80000000000001,1,1,1.0
27,4,114.02,245.56,293.39000000000004,192.55,1,1,1.0
28,3,309.52,65.37,184.70000000000005,101.79999999999998,1,1,1.0
28,4,145.44,260.52,318.94,203.06,1,1,1.0
29,3,286.83,60.33,181.85000000000002,101.8,1,1,1.0
29,4,176.86,275.48,344.48,213.57999999999998,1,1,1.0
29,5,910.55,178.99,49.450000000000045,74.50999999999999,1,1,1.0
30,3,264.15,55.29,178.99,101.80000000000001,1,1,1.0
30,4,208.28,290.44,370.03,224.08999999999997,1,1,1.0
30,5,865.5,170.3,94.5,83.19999999999999,1,1,1.0
31,3,241.46,50.25,176.14000000000001,101.80000000000001,1,1,1.0
31,4,239.7,305.4,395.57,234.60000000000002,1,1,1.0
31,5,818.3,154.3,141.70000000000005,99.19999999999999,1,1,1.0
32,3,226.48,50.81,168.72,94.80000000000001,1,1,1.0
32,4,297.82,328.37,412.35999999999996,211.42999999999995,1,1,1.0
32,5,771.1,138.3,188.89999999999998,115.19999999999999,1,1,1.0
33,3,211.5,51.37,161.3,87.79999999999998,1,1,1.0
33,4,355.95,351.33,429.14000000000004,188.27000000000004,1,1,1.0
33,5,732.21,129.56,227.78999999999996,124.94,1,1,1.0
34,3,196.51,51.92,153.89,80.8,1,1,1.0
34,4,414.07,374.3,445.92,165.09999999999997,1,1,1.0
34,5,693.33,120.82,246.06999999999994,122.28,1,1,1.0
35,3,181.53,52.48,146.47,73.80000000000001,1,1,1.0
35,4,472.2,397.27,462.7,141.93000000000006,1,1,1.0
35,5,654.44,112.08,239.67999999999995,118.29,1,1,1.0
36,3,166.54,53.04,141.56000000000003,66.80000000000001,1,1,1.0
36,4,553.0,420.23,407.0,119.37,1,1,1.0
36,5,615.56,103.34,233.29000000000008,114.28999999999999,1,1,1.0
37,3,151.56,53.6,136.64,59.800000000000004,1,1,1.0
37,4,633.8,443.2,326.20000000000005,96.80000000000001,1,1,1.0
37,5,576.67,94.6,226.9000000000001,110.30000000000001,1,1,1.0
38,3,135.03,47.77,136.64000000000001,59.79999999999999,1,1,1.0
38,4,751.4,476.3,208.60000000000002,63.69999999999999,1,1,1.0
38,5,539.73,91.68,226.89999999999998,103.50999999999999,1,1,1.0
39,3,123.04,45.66,133.39999999999998,59.8,1,1,1.0
39,4,863.2,516.2,96.79999999999995,23.799999999999955,1,1,1.0
39,5,506.7,85.85,220.07,103.51000000000002,1,1,1.0
40,3,111.05,43.55,130.17000000000002,59.8,1,1,1.0
40,5,480.06,81.96,211.52000000000004,99.8,1,1,1.0
41,3,99.06,41.45,126.93,59.8,1,1,1.0
41,5,453.43,78.07,202.95,96.1,1,1,1.0
42,3,87.08,39.34,123.67999999999999,59.8,1,1,1.0
42,5,426.79,74.19,194.40000000000003,92.39000000000001,1,1,1.0
43,3,75.09,37.23,120.44,59.800000000000004,1,1,1.0
43,5,400.15,70.3,185.84000000000003,88.69000000000001,1,1,1.0
44,3,63.1,35.13,117.20000000000002,59.800000000000004,1,1,1.0
44,5,373.52,66.41,177.27999999999997,84.99000000000001,1,1,1.0
45,3,52.99,32.99,114.66999999999999,59.800000000000004,1,1,1.0
45,5,350.38,62.13,173.77999999999997,83.63,1,1,1.0
46,3,42.88,30.85,112.14000000000001,59.800000000000004,1,1,1.0
46,5,327.24,57.85,170.27999999999997,82.27000000000001,1,1,1.0
47,3,32.77,28.71,109.60999999999999,59.800000000000004,1,1,1.0
47,5,304.11,53.58,166.76999999999998,80.89999999999999,1,1,1.0
48,3,22.66,26.57,107.08000000000001,59.800000000000004,1,1,1.0
48,5,280.97,49.3,163.26999999999998,79.54,1,1,1.0
49,3,12.54,24.43,104.56,59.800000000000004,1,1,1.0
49,5,257.83,45.02,159.77000000000004,78.18,1,1,1.0
50,3,4.2,23.27,101.44,57.85000000000001,1,1,1.0
50,5,242.09,41.72,153.15,77.98,1,1,1.0
51,3,3.15,22.1,91.03,55.910000000000004,1,1,1.0
51,5,226.34,38.41,146.54,77.79,1,1,1.0
52,3,2.1,20.94,80.62,53.95,1,1,1.0
52,5,210.59,35.11,139.92999999999998,77.59,1,1,1.0
53,3,1.05,19.77,70.21000000000001,52.010000000000005,1,1,1.0
53,5,194.85,31.8,133.31000000000003,77.4,1,1,1.0
54,3,0.0,18.6,59.8,50.07,1,1,1.0
54,5,179.1,28.5,126.70000000000002,77.2,1,1,1.0
55,3,0.0,18.6,51.82,48.10999999999999,1,1,1.0
55,5,165.88,27.33,123.39999999999998,76.43,1,1,1.0
56,3,0.0,18.6,43.84,46.160000000000004,1,1,1.0
56,5,152.66,26.16,120.1,75.66,1,1,1.0
57,3,0.0,18.6,35.86,44.21,1,1,1.0
57,5,139.44,25.0,116.80000000000001,74.88,1,1,1.0
58,3,0.0,18.6,27.88,42.25,1,1,1.0
58,5,126.22,23.83,113.5,74.11,1,1,1.0
59,3,0.0,18.6,19.9,40.3,1,1,1.0
59,5,112.99,22.66,110.21,73.34,1,1,1.0
60,3,0.0,18.6,12.1,40.3,1,1,1.0
60,5,97.44,22.66,110.21000000000001,73.34,1,1,1.0
